name,location,specialty,facility_type,place_id,latitude,longitude,vicinity,rating,reviews,is_open_now,opening_hours,phone_number,website,emergency_facility,response_probability,distance_from_center,has_phone,has_website,collected_at
Rao Nursing Home,"CTS No. 1897, Survey No. 691A, B, 1A-1, Pune - Satara Rd, Vasant Baug, Prem Nagar, Vasant Baug Society, Bibwewadi, Pune, Maharashtra 411037, India",General Practice,doctor,ChIJ6YdKyaPqwjsRITIjPkgsJJE,18.4846635,73.85869819999999,"CTS No. 1897, Survey No. 691A, B, 1A-1, Pune - Satara Rd, Vasant Baug, Prem Nagar, Vasant Baug Society, Bibwewadi, Pune, Maharashtra 411037, India",4.7,1768,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",091300 06009,https://www.rnhpune.com/,True,0.85,8746.309294801858,1,1,2026-04-08T12:55:02.889370
Royal Hospital,"Khashaba Jadhav Path, Shriram Nagar, Dhankawadi, Pune, Maharashtra 411046, India",General,establishment,ChIJjwcbI8TqwjsRpill-wiRPQE,18.4511608,73.8576069,"Khashaba Jadhav Path, Shriram Nagar, Dhankawadi, Pune, Maharashtra 411046, India",4.3,32,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",073852 71000,,True,0.7999999999999999,6224.9945817887765,1,0,2026-04-08T12:55:03.109278
PATIL MULTISPECIALITY HOSPITAL,"first floor, MSR olive, Jambhulwadi Rd, Dattanagar, Ambegaon Budruk, Pune, Maharashtra 411046, India",General,establishment,ChIJ4YU77NHqwjsRScllufKRdP0,18.4474482,73.84890039999999,"first floor, MSR olive, Jambhulwadi Rd, Dattanagar, Ambegaon Budruk, Pune, Maharashtra 411046, India",4.7,316,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",086051 21899,https://patilhospitalpune.com/,True,0.85,6827.01126640143,1,1,2026-04-08T12:55:03.344726
Miracle Multispeciality Hospital,"Katraj - Kondhwa Rd, behind SBI, Gokul Nagar, Anand Tirth Nagar, Kondhwa Budruk, Pune, Maharashtra 411048, India",General,establishment,ChIJnZwd0DfrwjsRq8uS5iY40Fw,18.4508001,73.8754297,"Katraj - Kondhwa Rd, behind SBI, Gokul Nagar, Anand Tirth Nagar, Kondhwa Budruk, Pune, Maharashtra 411048, India",4.5,61,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",077900 90021,http://www.miraclehospitalpune.com/,True,0.85,4724.733154914577,1,1,2026-04-08T12:55:03.582354
Shree Saiprasad Hospital,"S.No. 49, 3/5, Gujarwadi Rd, Phata, Katrajnagar, Katraj, Pune, Maharashtra 411046, India",General,establishment,ChIJN0Blg9_qwjsRd-7iqQhWzZk,18.4387784,73.8627951,"S.No. 49, 3/5, Gujarwadi Rd, Phata, Katrajnagar, Katraj, Pune, Maharashtra 411046, India",5.0,21,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: 10:00\u202fAM\u2009–\u200911:00\u202fPM']",098600 49991,,True,0.7999999999999999,5094.104483465537,1,0,2026-04-08T12:55:03.788672
Shivprasad Hospital,"Shop No, 1Swami, Santosh Samarth, Krishna Road, Santosh Nagar, Katraj, Pune, Maharashtra 411046, India",General,establishment,ChIJT8MEuNvqwjsRkeFzA9oV618,18.4449817,73.85737519999999,"Shop No, 1Swami, Santosh Samarth, Krishna Road, Santosh Nagar, Katraj, Pune, Maharashtra 411046, India",4.6,11,True,"['Monday: 9:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u200911:00\u202fPM']",099416 97777,,True,0.7999999999999999,5903.9819541937495,1,0,2026-04-08T12:55:04.056921
"Padalkar Multispeciality Hospital - Multispeciality Hospital in Dattanagar, Pune","Bhadle empire, near HDFC Bank, Dattanagar, Pune, Maharashtra 411046, India",General,establishment,ChIJtaMi65LrwjsRllDXIHMRCPs,18.4493466,73.8478018,"Bhadle empire, near HDFC Bank, Dattanagar, Pune, Maharashtra 411046, India",4.1,128,True,"['Monday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u200910:00\u202fPM']",,https://www.padalkarmultispecialityhospital.com/,True,0.75,7024.143622314044,0,1,2026-04-08T12:55:04.531848
"Sahyadri Super Speciality Hospital, Deccan Gymkhana, Pune","Plot No. 30-C, Karve Rd, Kachare Colony, Deccan Gymkhana, Pune, Maharashtra 411004, India",General,establishment,ChIJH1XCpYm_wjsRi58ExuGvoeU,18.5130079,73.8393427,"Plot No. 30-C, Karve Rd, Kachare Colony, Deccan Gymkhana, Pune, Maharashtra 411004, India",4.7,14771,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",020 4713 8766,https://sahyadrihospital.com/deccan,True,0.85,12497.783929544239,1,1,2026-04-08T12:55:04.831905
Sadguru Multispeciality Hospital,"Lipane vasti, Jambhulwadi Rd, near shaninagar, Shani Nagar, Ambegaon Khurd, Pune, Maharashtra 411046, India",General,establishment,ChIJVbflw9XqwjsRV1ILOM0xBe8,18.4378637,73.8466782,"Lipane vasti, Jambhulwadi Rd, near shaninagar, Shani Nagar, Ambegaon Khurd, Pune, Maharashtra 411046, India",4.6,115,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",090967 43333,,True,0.7999999999999999,6663.032618785316,1,0,2026-04-08T12:55:05.101008
Sangam Hospital - Bibwewadi IVF & Maternity Centre,"21, Sangam Society Rd, near Vivekanand Statue, संगम नगर, Padmavati Nagar, Pune, Maharashtra 411037, India",General,establishment,ChIJS248XKTqwjsR3_3fgfE6-X0,18.4758041,73.8578373,"21, Sangam Society Rd, near Vivekanand Statue, संगम नगर, Padmavati Nagar, Pune, Maharashtra 411037, India",4.7,320,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",020 2421 2437,https://sangamhospital.in/,True,0.85,8027.437279748412,1,1,2026-04-08T12:55:05.371367
BISMR Global Healthcare Multispeciality Hospital,"Super Bus Depo, nr. Uppar, Upper Indira Nagar, Bibwewadi, Pune, Maharashtra 411046, India",General,establishment,ChIJZY4jjWDrwjsRtkXrnyZ6tOQ,18.4603338,73.87154509999999,"Super Bus Depo, nr. Uppar, Upper Indira Nagar, Bibwewadi, Pune, Maharashtra 411046, India",4.7,53,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,https://www.instagram.com/bismr_global_hospital?igsh=MXZ1N2hoeXV5djRxdA==,True,0.75,5780.467111530945,0,1,2026-04-08T12:55:05.606622
"Satyanand Multispeciality Hospital & Elderly Care, Pune","Main Road, opp. Konark Indrayu Mall, Kausar Baugh, Kondhwa, Pune, Maharashtra 411048, India",General,establishment,ChIJq6qqbmLqwjsRq-Xm96wwBcs,18.4708289,73.88874489999999,"Main Road, opp. Konark Indrayu Mall, Kausar Baugh, Kondhwa, Pune, Maharashtra 411048, India",4.7,1123,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",086001 46624,http://www.satyanandhospital.com/,True,0.85,5884.811708350834,1,1,2026-04-08T12:55:05.840644
Katraj OPD PMC,"FV39+5W4, Rajas Society, Katraj, Pune, Maharashtra 411046, India",General,establishment,ChIJHyHVzF7rwjsRL6Ji7rE5G-A,18.4528908,73.8698342,"FV39+5W4, Rajas Society, Katraj, Pune, Maharashtra 411046, India",5.0,3,False,[],095525 24803,,True,0.6,5313.612324068799,1,0,2026-04-08T12:55:06.042764
Hazrat Maulana Yunus Sahab Rahmatullah Alaih Dawakhana,"santosh nagar, CVX4+7J5, Dattanagar Rd, Santosh Nagar, Katraj, Pune, Maharashtra 411046, India",General,establishment,ChIJ9eH4uKnrwjsRk7DkmKy2mRc,18.4481435,73.8565953,"santosh nagar, CVX4+7J5, Dattanagar Rd, Santosh Nagar, Katraj, Pune, Maharashtra 411046, India",4.2,39,False,[],,,True,0.5,6142.902080545231,0,0,2026-04-08T12:55:06.261706
Matoshree Hospital,"Mangdewadi, Katraj, Pune, Maharashtra 411046, India",General,establishment,ChIJuS5o_yPrwjsRWys7XLshaeE,18.4318902,73.85964609999999,"Mangdewadi, Katraj, Pune, Maharashtra 411046, India",4.6,10,True,"['Monday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u200910:00\u202fPM']",099227 98479,,True,0.7999999999999999,5169.090305149464,1,0,2026-04-08T12:55:06.513908
Pune Municipal Corporation dispensary sukhasagar nagar,"16, Rajas Society Rd, Sukhsagar Nagar, Kondhwa Budruk, Pune, Maharashtra 411046, India",General,establishment,ChIJSeDOdwDrwjsR-VvNpY0a7IQ,18.4528185,73.86958709999999,"16, Rajas Society Rd, Sukhsagar Nagar, Kondhwa Budruk, Pune, Maharashtra 411046, India",5.0,1,False,[],,,True,0.5,5327.648291423138,0,0,2026-04-08T12:55:06.720517
Siddhivinayak Multi Speciality Hospital,"No. 3, Katraj - Kondhwa Rd, गणेश पेठ, Rajas Society, Kondhwa Budruk, Pune, Maharashtra 411046, India",General,establishment,ChIJ0xqhKO_qwjsRu4GikoEM8lU,18.449792,73.8741684,"No. 3, Katraj - Kondhwa Rd, गणेश पेठ, Rajas Society, Kondhwa Budruk, Pune, Maharashtra 411046, India",5.0,1,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",080 4805 2901,https://www.siddhivinayakmultispecialityvelu.com/,True,0.85,4743.5837052203005,1,1,2026-04-08T12:55:07.165235
Pune municipality Raja Shivchatrapati Hospital,"Near, Upper Market Rd, Upper Indira Nagar, Bibwewadi, Pune, Maharashtra 411037, India",General,establishment,ChIJA8y9FsjrwjsR1WbSWPQy4pQ,18.4631281,73.86751939999999,"Near, Upper Market Rd, Upper Indira Nagar, Bibwewadi, Pune, Maharashtra 411037, India",4.3,4,False,[],,,True,0.5,6293.993154964405,0,0,2026-04-08T12:55:07.463662
Prerna hospital,"Raviraj bungalow, s.n.16, near mansi apartment, Sukhsagar Nagar, Katraj, Pune, Maharashtra 411046, India",General,establishment,ChIJ4bVlYenqwjsRx6zVumWJmzw,18.4553037,73.8690416,"Raviraj bungalow, s.n.16, near mansi apartment, Sukhsagar Nagar, Katraj, Pune, Maharashtra 411046, India",3.9,48,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",020 2696 2425,,True,0.7999999999999999,5557.150620425165,1,0,2026-04-08T12:55:07.716857
Dhankawade Hospital,"23/11, Astvinayak Vihar, A Wing, Near Niwara Society, Dhankawadi Rd, Shridharnagar, Vivek Nagar, Balaji Nagar, Pune, Maharashtra 411043, India",General,establishment,ChIJsanDEs_rwjsRVItdgzqihls,18.4624273,73.8623235,"23/11, Astvinayak Vihar, A Wing, Near Niwara Society, Dhankawadi Rd, Shridharnagar, Vivek Nagar, Balaji Nagar, Pune, Maharashtra 411043, India",2.9,22,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Closed', 'Sunday: Closed']",,,True,0.7,6616.948180582129,0,0,2026-04-08T12:55:07.972448
Yashwant Hospital,"FR2X+3W7 Siddhivinayak Lane 1, chowk, near siddhivinayak mandir, Dattanagar, Ambegaon Budruk, Pune, Maharashtra 411046, India",General,establishment,ChIJX7EOR87qwjsRPXQYkB1k72I,18.4501648,73.84978550000001,"FR2X+3W7 Siddhivinayak Lane 1, chowk, near siddhivinayak mandir, Dattanagar, Ambegaon Budruk, Pune, Maharashtra 411046, India",3.6,10,True,"['Monday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u200910:00\u202fPM']",098226 19370,,True,0.7999999999999999,6880.486559255314,1,0,2026-04-08T12:55:08.178955
Pashu Vaidhyakik Suvidha,"Shatrunjay Society, Dattanagar, Shriram Nagar, Katraj, Pune, Maharashtra 411046, India",General,establishment,ChIJI85nBc_qwjsRo3QQnfqisPI,18.452243,73.85141999999999,"Shatrunjay Society, Dattanagar, Shriram Nagar, Katraj, Pune, Maharashtra 411046, India",3.0,2,True,"['Monday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: Closed']",094219 35936,,True,0.7999999999999999,6843.750339596172,1,0,2026-04-08T12:55:08.430295
Shreej Hospitals,"Chintamani Apartment, Swami Vivekanand Rd, Prestige Properties Co-operative Society, Chintamani Nagar, Bibwewadi, Pune, Maharashtra 411037, India",General,establishment,ChIJYWXFp2XAwjsRPEaR33eIhls,18.4653451,73.8641736,"Chintamani Apartment, Swami Vivekanand Rd, Prestige Properties Co-operative Society, Chintamani Nagar, Bibwewadi, Pune, Maharashtra 411037, India",5.0,3,True,"['Monday: 10:00\u202fAM\u2009–\u20098:30\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20098:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20098:30\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20098:30\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20098:30\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20091:30\u202fPM', 'Sunday: Closed']",020 2428 2634,http://www.shreejhospital.in/,True,0.85,6713.645176842724,1,1,2026-04-08T12:55:08.668060
SANJIVK Clinic,"123/113, Santosh Nagar, Katraj, Pune, Maharashtra 411046, India",General Practice,doctor,ChIJqbqyBhDrwjsRPsBB11TrreE,18.4452375,73.8563776,"123/113, Santosh Nagar, Katraj, Pune, Maharashtra 411046, India",5.0,88,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",096373 97115,,True,0.7999999999999999,6010.712785377742,1,0,2026-04-08T12:55:08.933511
"Platinum Multispeciality Hospital-Best CT Scan in Pune,MRI Centre,Cath Lab In Pune, Angiography,Sonography in Warje","Ganapati Matha Mandir, SAARRTHI SINCLAIR HOMES, Ram Nagar Rd, Warje, Pune, Maharashtra 411052, India",General,establishment,ChIJv6wg09SVwjsRvySCRIUlUZA,18.4749773,73.7977267,"Ganapati Matha Mandir, SAARRTHI SINCLAIR HOMES, Ram Nagar Rd, Warje, Pune, Maharashtra 411052, India",4.9,838,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",080 4804 7647,https://platinummultispecialityhospitals.com/,True,0.85,13024.28490260116,1,1,2026-04-08T12:55:09.345617
Pride Multispeciality Hospital,"3rd floor, S. No. 65A, FV4H+6FX Shankeshwaram Plaza, 2/7, Kondhwa Budruk, Pune, Maharashtra 411048, India",General,establishment,ChIJgwnlJVTrwjsRQaEE91k5ubc,18.4557002,73.8787205,"3rd floor, S. No. 65A, FV4H+6FX Shankeshwaram Plaza, 2/7, Kondhwa Budruk, Pune, Maharashtra 411048, India",4.5,59,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",098901 88783,http://www.pridehospitalpune.com/,True,0.85,4902.2280125580855,1,1,2026-04-08T12:55:09.582271
Moraya Nursing Home,"Survey No 29, Bhairavi Building, Katraj - Kondhwa Rd, opp. Silver Oak Society, Silver Oak Society, Vighnaharta Nagar, Kondhwa Budruk, Pune, Maharashtra 411046, India",General,establishment,ChIJNZY1k-XqwjsRwE7dxfY9StU,18.4473566,73.8663037,"Survey No 29, Bhairavi Building, Katraj - Kondhwa Rd, opp. Silver Oak Society, Silver Oak Society, Vighnaharta Nagar, Kondhwa Budruk, Pune, Maharashtra 411046, India",3.9,77,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: 10:00\u202fAM\u2009–\u20091:00\u202fPM']",,,True,0.7,5226.409822294289,0,0,2026-04-08T12:55:09.820361
628 Namo Multispeciality Hospital | Gastroenterology | Orthopedic Surgery | Diabetes | Kondhwa,"S. No 65, 2nd Floor, Front of Durgamata Temple, Chordia Corner, Arihant Society, Kondhwa, Pune, Maharashtra 411048, India",General Practice,doctor,ChIJc1TXlunrwjsR-WDSqIRDpSs,18.4568624,73.87847579999999,"S. No 65, 2nd Floor, Front of Durgamata Temple, Chordia Corner, Arihant Society, Kondhwa, Pune, Maharashtra 411048, India",4.8,454,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",070668 55855,https://www.namohospitalpune.com/,True,0.85,5020.4159544864315,1,1,2026-04-08T12:55:10.117412
jivraj hospital,"KK market signal, Pune - Satara Rd, near Konark Vihar, Punyai Nagar, Panchod, Dhankawadi, Pune, Maharashtra 411043, India",General,establishment,ChIJlfm-wLvqwjsRUrZOxLDIsc8,18.4679837,73.85801590000001,"KK market signal, Pune - Satara Rd, near Konark Vihar, Punyai Nagar, Panchod, Dhankawadi, Pune, Maharashtra 411043, India",4.7,15,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",020 2436 0255,https://www.aboutmyclinic.com/jivrajclinic,True,0.85,7374.557997569946,1,1,2026-04-08T12:55:10.338669
Ankura Hospital for Women & Children - Pune,"1+2A+2B/1, CTS, S.No.163, Nagras Rd, opposite SBI PBB, Ward No. 8, Wireless Colony, Aundh, Pune, Maharashtra 411007, India",General,establishment,ChIJWSbwyhq_wjsRc8IDS864p-Q,18.5653976,73.80474319999999,"1+2A+2B/1, CTS, S.No.163, Nagras Rd, opposite SBI PBB, Ward No. 8, Wireless Colony, Aundh, Pune, Maharashtra 411007, India",4.6,3144,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",090531 08108,https://www.ankurahospitals.com/women-and-childcare-hospital-in-pune/,True,0.85,19365.212114920832,1,1,2026-04-08T12:55:10.529807
Health Care Polyclinic,"Khandoba Mandir Rd, Sukhsagar Nagar, Katraj, Pune, Maharashtra 411046, India",General,establishment,ChIJSdPeuffrwjsRhmLam6fnGaQ,18.4533469,73.87335039999999,"Khandoba Mandir Rd, Sukhsagar Nagar, Katraj, Pune, Maharashtra 411046, India",4.7,14,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: 9:00\u202fAM\u2009–\u20095:00\u202fPM']",081492 99348,,True,0.7999999999999999,5080.04739008403,1,0,2026-04-08T12:55:10.783940
Umarji Mother and Child Care Hospital,"Umarji Mother and Child Care hospital, Survey no. 13/1, comfort zone, beside Aditya Shagun, Balewadi Phata, Baner, Pune, Maharashtra 411045, India",General Practice,doctor,ChIJ6RkI7DK5wjsR5_U7MDh5N_I,18.5716519,73.7807983,"Umarji Mother and Child Care hospital, Survey no. 13/1, comfort zone, beside Aditya Shagun, Balewadi Phata, Baner, Pune, Maharashtra 411045, India",4.7,3858,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",020 3503 2200,https://umarjihealthcare.com/,True,0.85,21419.74948390242,1,1,2026-04-08T12:55:11.017014
Gujar childrens clinic,"Damodar Society, Yashodhan Society, Damodar Society, Chintamani Nagar, Bibwewadi, Pune, Maharashtra 411037, India",General,establishment,ChIJERIZ_r3qwjsR9M7C4eRlOqU,18.4662323,73.8651029,"Damodar Society, Yashodhan Society, Damodar Society, Chintamani Nagar, Bibwewadi, Pune, Maharashtra 411037, India",4.9,146,True,"['Monday: 11:30\u202fAM\u2009–\u20092:30\u202fPM, 7:00\u2009–\u20099:30\u202fPM', 'Tuesday: 11:30\u202fAM\u2009–\u20092:30\u202fPM, 7:00\u2009–\u20099:30\u202fPM', 'Wednesday: 11:30\u202fAM\u2009–\u20092:30\u202fPM, 7:00\u2009–\u20099:30\u202fPM', 'Thursday: 11:30\u202fAM\u2009–\u20092:30\u202fPM, 7:00\u2009–\u20099:30\u202fPM', 'Friday: 11:30\u202fAM\u2009–\u20092:30\u202fPM, 7:00\u2009–\u20099:30\u202fPM', 'Saturday: 11:30\u202fAM\u2009–\u20092:30\u202fPM, 7:00\u2009–\u20099:30\u202fPM', 'Sunday: 12:00\u2009–\u20092:00\u202fPM']",096233 07060,,True,0.7999999999999999,6721.33144830855,1,0,2026-04-08T12:55:11.317977
Dr.Omkar Thopte,"OFFICE 16, FIRST FLOOR, Apexx Diagnostics, Manik Moti Building, COMPLEX, Pune - Satara Rd, CHOWK, Katraj, Pune, Maharashtra 411046, India",General Practice,doctor,ChIJwUfsNWbrwjsR7q-2PydYKKM,18.4498786,73.8577572,"OFFICE 16, FIRST FLOOR, Apexx Diagnostics, Manik Moti Building, COMPLEX, Pune - Satara Rd, CHOWK, Katraj, Pune, Maharashtra 411046, India",4.6,125,True,"['Monday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: Closed']",090113 33339,,True,0.7999999999999999,6135.626020366608,1,0,2026-04-08T12:55:11.603644
Madhavbaug Clinic Katraj,"Flat No 1 , 1 st floor , Aagam Apartment , Near Shani Mandir katraj Ambegaon, Service Rd, Santosh Nagar, Katraj, Pune, Maharashtra 411046, India",General Practice,doctor,ChIJpRXMGbnqwjsRfsgIXM6I0lM,18.4489592,73.8545235,"Flat No 1 , 1 st floor , Aagam Apartment , Near Shani Mandir katraj Ambegaon, Service Rd, Santosh Nagar, Katraj, Pune, Maharashtra 411046, India",4.8,202,True,"['Monday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: Closed', 'Friday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20097:00\u202fPM']",077750 60808,,True,0.7999999999999999,6377.816165639601,1,0,2026-04-08T12:55:11.919938
N. M. Wadia Heart Hospital,"32, Sasoon Rd, Central Excise Colony, Sangamvadi, Pune, Maharashtra 411001, India",General,establishment,ChIJJVOVSW3AwjsRp8A9crVZNKI,18.5307479,73.8770237,"32, Sasoon Rd, Central Excise Colony, Sangamvadi, Pune, Maharashtra 411001, India",3.9,147,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",020 6763 6400,https://www.nmwcardiology.org/?utm_source=google&utm_medium=gmb,True,0.85,12623.409897162994,1,1,2026-04-08T12:55:12.284144
Ruby Hall Clinic - Sassoon Road,"40, Sasoon Rd, Sangamvadi, Pune, Maharashtra 411001, India",General Practice,doctor,ChIJFS5RJ_jAwjsRB5zk2s6LU0c,18.5335842,73.87715659999999,"40, Sasoon Rd, Sangamvadi, Pune, Maharashtra 411001, India",4.5,13737,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",020 6645 5100,https://rubyhall.com/,True,0.85,12925.354951747606,1,1,2026-04-08T12:55:12.538851
